UID,arrivalTime,count,genericType,specificType,source,community,uptime,NIKSUN-TRAPv2-OBJECTS-MIB::deviceType,NIKSUN-TRAPv2-OBJECTS-MIB::deviceVersion,NIKSUN-TRAPv2-OBJECTS-MIB::deviceHostname,NIKSUN-TRAPv2-OBJECTS-MIB::deviceIp,NIKSUN-TRAPv2-OBJECTS-MIB::recorder,NIKSUN-TRAPv2-OBJECTS-MIB::interface,NIKSUN-TRAPv2-OBJECTS-MIB::alarmModuleName,NIKSUN-TRAPv2-OBJECTS-MIB::alarmTypeIdentifier,NIKSUN-TRAPv2-OBJECTS-MIB::alarmCategory,NIKSUN-TRAPv2-OBJECTS-MIB::eventDescription,NIKSUN-TRAPv2-OBJECTS-MIB::eventTimeStamp,NIKSUN-TRAPv2-OBJECTS-MIB::eventSrcIP,NIKSUN-TRAPv2-OBJECTS-MIB::eventDstIP,NIKSUN-TRAPv2-OBJECTS-MIB::eventLayer,NIKSUN-TRAPv2-OBJECTS-MIB::eventSeverity,NIKSUN-TRAPv2-OBJECTS-MIB::eventFilter,NIKSUN-TRAPv2-OBJECTS-MIB::eventURL,NIKSUN-TRAPv2-OBJECTS-MIB::custom1Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom1,NIKSUN-TRAPv2-OBJECTS-MIB::custom2Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom2,NIKSUN-TRAPv2-OBJECTS-MIB::custom3Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom3
d0f6f13403668ca960e97635a5e7be8a86e6aa1aca11cfc8d14038577edf0267,14-08-2013 07:09:29,1,0,596,10.25.8.126,NetVCRAdmin, 13:35:28.71,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,NASDAQ,Services,Number of Packets(link) transmitted: 1352417,1376478720.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478720.000000&startTime=1376478600.000000&layer=LINK&dataType1=packet,Threshold,10.000000,Breached Value,1352417.000000,Interval,120.000000
e326d6efee872a4f7298bc4ffaef814d1aa67768a98e1423db222b53435dac72,14-08-2013 07:09:29,1,0,12598,10.25.8.126,NetVCRAdmin, 13:35:28.73,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 171,1376478726.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478726.000000&startTime=1376478725.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,171.000000,Interval,1.000000
7558ccb8aa52af944db15e4bda306c4572d166d90b229c07c32f92432a42b191,14-08-2013 07:09:29,1,0,3422255,10.25.8.126,NetVCRAdmin, 13:35:28.76,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 240720,1376478726.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478726.000000&startTime=1376478725.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,240720.000000,Interval,1.000000
9bded0996d2637d1ecd15963bcaa23e23d39619707c343c6174adc1fdfefbaa1,14-08-2013 07:09:29,1,0,3158072,10.25.8.126,NetVCRAdmin, 13:35:28.78,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 240720,1376478726.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478726.000000&startTime=1376478725.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,240720.000000,Interval,1.000000
e37c445d8a3ec1c407ecb6c57b8ca716d0d19793afd323272c0f5106b9c8258c,14-08-2013 07:09:39,1,0,3749937,10.25.8.126,NetVCRAdmin, 13:35:38.78,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 647,1376478737.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478737.000000&startTime=1376478736.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,647.000000,Interval,1.000000
e3d15c372f10d23065f47142f040aa2b87debbe6f1dbcecd81344b6e35b0d10d,14-08-2013 07:09:39,1,0,3225909,10.25.8.126,NetVCRAdmin, 13:35:38.80,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 2931944,1376478737.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478737.000000&startTime=1376478736.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,2931944.000000,Interval,1.000000
9799f20452fe596d0cc27f97ab1f6d3041e00509034c76dec94ff6ed7a832c7e,14-08-2013 07:09:39,1,0,3422262,10.25.8.126,NetVCRAdmin, 13:35:38.82,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 2931944,1376478737.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478737.000000&startTime=1376478736.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,2931944.000000,Interval,1.000000
c3e66c40014f8950d15451806a94cb57b40d92b345c89fcca800d8f3bb599152,14-08-2013 07:09:50,1,0,3225647,10.25.8.126,NetVCRAdmin, 13:35:49.64,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 62,1376478747.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478747.000000&startTime=1376478746.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,62.000000,Interval,1.000000
a9fa1e69cf9f50f2eb661ef95014ca64e287d821ae2d9afcac966533fbfbf282,14-08-2013 07:09:50,1,0,12592,10.25.8.126,NetVCRAdmin, 13:35:49.66,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 123960,1376478747.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478747.000000&startTime=1376478746.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,123960.000000,Interval,1.000000
9c86a9ab2dcd0f839ddf439967e7dc3b61bf877fdd8eb6b95a5b3608f5acc238,14-08-2013 07:09:50,1,0,50,10.25.8.126,NetVCRAdmin, 13:35:49.68,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 123960,1376478747.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478747.000000&startTime=1376478746.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,123960.000000,Interval,1.000000
ec51819a887fb437469e3758eef2a9681867972921cefe2e67c2751fb32a1a54,14-08-2013 07:10:00,1,0,13362,10.25.8.126,NetVCRAdmin, 13:35:59.66,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 93,1376478757.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478757.000000&startTime=1376478756.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,93.000000,Interval,1.000000
86242c531592a6b99c4af7e5a5bcbba42b7b01880196c355dbb00ba1c2fcf3eb,14-08-2013 07:10:00,1,0,36,10.25.8.126,NetVCRAdmin, 13:35:59.68,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 158792,1376478757.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478757.000000&startTime=1376478756.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,158792.000000,Interval,1.000000
888df97a8446f83cdb2a68bf0beb48c0255f5a2af8c6dc08beec8e97b3fc6946,14-08-2013 07:10:00,1,0,36,10.25.8.126,NetVCRAdmin, 13:35:59.70,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 158792,1376478757.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478757.000000&startTime=1376478756.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,158792.000000,Interval,1.000000
c31f4803a1ec9abc7565bcb8c8da4938db24a7ae1b7248aa5969b0a1fcfe6e57,14-08-2013 07:10:10,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:09.83,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 476,1376478768.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478768.000000&startTime=1376478767.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,476.000000,Interval,1.000000
c2b8fd3ec43646bcfc75fc0f904a4337183192373d6bd63ec984470c8eb058e9,14-08-2013 07:10:10,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:09.85,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 2405048,1376478768.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478768.000000&startTime=1376478767.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,2405048.000000,Interval,1.000000
39a647161cbce8d77da5582b3050c2a994d59c4ef9896f2036a289d79c1ee3d0,14-08-2013 07:10:10,1,0,28,10.25.8.126,NetVCRAdmin, 13:36:09.88,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 2405048,1376478768.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478768.000000&startTime=1376478767.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,2405048.000000,Interval,1.000000
614334d2c984610b2f833a1ecdedfd8cfce174ec74035363923b1d06c9fe3b84,14-08-2013 07:10:21,1,0,68,10.25.8.126,NetVCRAdmin, 13:36:20.75,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 580,1376478779.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478779.000000&startTime=1376478778.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,580.000000,Interval,1.000000
8fbb2eab6b1f47b326764845382770049d02c80d4240b06756f8ca610174445c,14-08-2013 07:10:21,1,0,36,10.25.8.126,NetVCRAdmin, 13:36:20.77,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 2879608,1376478779.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478779.000000&startTime=1376478778.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,2879608.000000,Interval,1.000000
d00c77c5e84cb0718c35a24e27cfcbdc739e77066235a9066d34dd373cb5daed,14-08-2013 07:10:21,1,0,36,10.25.8.126,NetVCRAdmin, 13:36:20.79,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 2879608,1376478779.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478779.000000&startTime=1376478778.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,2879608.000000,Interval,1.000000
85597095bb57d3c328669a2ddd3a09141af4103377aa2a801ed0a32fdcd97284,14-08-2013 07:10:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:31.45,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 1305,1376478789.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478789.000000&startTime=1376478788.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1305.000000,Interval,1.000000
c9e9324d7aa77f034e16d4f5dab89a8ff9c646e04362ae7123577d203f6e3cd6,14-08-2013 07:10:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:31.47,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 7310056,1376478789.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478789.000000&startTime=1376478788.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,7310056.000000,Interval,1.000000
1f63e3e3f868a299257a934d14a9223dffd765b1e4b9072ab722d23b05a55f6b,14-08-2013 07:10:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:31.49,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 7310056,1376478789.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478789.000000&startTime=1376478788.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,7310056.000000,Interval,1.000000
a472c3557fee411bd854b7d41d913d314860d732dfd07c45241a81268cd77504,14-08-2013 07:10:42,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:41.72,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 2192,1376478800.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478800.000000&startTime=1376478799.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,2192.000000,Interval,1.000000
4b272c1fc548020f40189a89fd27d586db6af4fce1557b822f8a383e1f1e527b,14-08-2013 07:10:42,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:41.74,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 13838640,1376478800.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478800.000000&startTime=1376478799.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,13838640.000000,Interval,1.000000
39ec278c777c9347908fff5d71459c3d1961f48630575277a52c52c6e1268068,14-08-2013 07:10:42,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:41.76,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 13838640,1376478800.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478800.000000&startTime=1376478799.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,13838640.000000,Interval,1.000000
430c6206a717d9d8e2cf8005e588ebbc47a6de3cc27bae5d8af859c5a04b01fa,14-08-2013 07:10:53,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:52.73,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[9 repeats] Number of Packets(link) transmitted: 42,1376478809.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478809.000000&startTime=1376478808.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,42.000000,Interval,1.000000
1d8e39315d2190c0b3f22861e1f41832aa6de6c5d48d91ce4584bc0d3092c386,14-08-2013 07:10:53,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:52.75,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[9 repeats] Bit Rate(ip): 21352,1376478809.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478809.000000&startTime=1376478808.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,21352.000000,Interval,1.000000
9aeaad807a18a4bf88726e9c64d555cd34665a1d9f35f4ad74a6b92c5cc64843,14-08-2013 07:10:53,1,0,20,10.25.8.126,NetVCRAdmin, 13:36:52.77,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[9 repeats] Bit Rate(ip): 21352,1376478809.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478809.000000&startTime=1376478808.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,21352.000000,Interval,1.000000
9abeb1c9c1ea4c168c571284be812ec226fcfae1aaa6da45750de1dd8ba95603,14-08-2013 07:11:04,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:03.65,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 135989,1376478821.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478821.000000&startTime=1376478820.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,135989.000000,Interval,1.000000
5bf9d8c4fa0221bf4bd4c0876a4cc221e60a0a79eee55010a1b4d76ff4317d79,14-08-2013 07:11:04,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:03.67,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 696239128,1376478821.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478821.000000&startTime=1376478820.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,696239128.000000,Interval,1.000000
e5185da2fab68b461a87caef712534dbfd8b6fc8db42b3e8785872c0d862ec20,14-08-2013 07:11:04,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:03.69,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 696239128,1376478821.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478821.000000&startTime=1376478820.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,696239128.000000,Interval,1.000000
34c1fdcecca35628723990df76ffa6c3f2969104d168522ded56b79bddf9d921,14-08-2013 07:11:15,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:14.30,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[6 repeats] Number of Packets(link) transmitted: 7861,1376478831.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478831.000000&startTime=1376478830.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,7861.000000,Interval,1.000000
539f4096ad9b05e2e7a0b7cbf29ba421592988fb5f39a388a822c38001692178,14-08-2013 07:11:15,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:14.32,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[4 repeats] Bit Rate(ip): 63643696,1376478831.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478831.000000&startTime=1376478830.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,63643696.000000,Interval,1.000000
0b695a735038af006ee32ee5ef1e441a40489d150879554c92e975d714cf38ed,14-08-2013 07:11:15,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:14.34,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[4 repeats] Bit Rate(ip): 63643696,1376478831.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478831.000000&startTime=1376478830.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,63643696.000000,Interval,1.000000
7b101ac00d236d25f0ed12ac3d14a3f1b44243b50f3b801d5eed1a8fcb002244,14-08-2013 07:11:26,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:25.08,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,NASDAQ,Services,Number of Packets(link) transmitted: 3515419,1376478840.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478840.000000&startTime=1376478720.000000&layer=LINK&dataType1=packet,Threshold,10.000000,Breached Value,3515419.000000,Interval,120.000000
3e0051896c2ee8ce62e9a5c92579c8d21903085a717179d5c1d87f025a51e3de,14-08-2013 07:11:26,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:25.10,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 3732,1376478842.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478842.000000&startTime=1376478841.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,3732.000000,Interval,1.000000
b99328db85598b30058c8ae20ede7c4f3fdafb53b79d0f55bf8647effa412340,14-08-2013 07:11:26,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:25.12,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 13288912,1376478842.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478842.000000&startTime=1376478841.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,13288912.000000,Interval,1.000000
