step,id,status,duration,lastDuration,responseCode,responseText,downloadSize,exTime,description,type,error,
<!>samplingStatus,OK
<!>baseURL,http://www.webmon-testing.itrs.co.uk/
<!>totalSteps,7
<!>stepsPassed,7
<!>stepsInErr,0
<!>duration,10.177s
<!>startExTime,Thu Oct 18 05:46:32.352 2012
<!>endExTime,Thu Oct 18 05:46:43.863 2012
<!>serverType,Apache/2.2.19 (Unix) mod_ssl/2.2.19 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4
<!>protocol,http
<!>port,80
step4#065,jquery.lightbox.js,OK,0.110 s,0.130 s,200,OK,38.85 kb,Thu Oct 18 05:46:36.728 2012,http://www.webmon-testing.itrs.co.uk/js/lightbox/jquery.lightbox.js,ELEMENT,,
step4#066,jquery.placeholdize.min.js,OK,0.053 s,0.050 s,200,OK,2.23 kb,Thu Oct 18 05:46:36.728 2012,http://www.webmon-testing.itrs.co.uk/js/jquery.placeholdize.min.js,ELEMENT,,
step4#067,jquery.autocomplete.min.js,OK,0.052 s,0.050 s,200,OK,7.02 kb,Thu Oct 18 05:46:36.729 2012,http://www.webmon-testing.itrs.co.uk/js/jquery.autocomplete.min.js,ELEMENT,,
step4#068,main.min.js,OK,0.087 s,0.071 s,200,OK,3.10 kb,Thu Oct 18 05:46:36.729 2012,http://www.webmon-testing.itrs.co.uk/js/main.min.js,ELEMENT,,
step4#069,ITRS-0278.JPG,OK,0.107 s,0.115 s,200,OK,5.28 kb,Thu Oct 18 05:46:36.881 2012,http://www.webmon-testing.itrs.co.uk/uploads/assets/header-images/ITRS-0278.JPG,ELEMENT,,
step4#070,header_overlay.png,OK,0.047 s,0.090 s,200,OK,1.95 kb,Thu Oct 18 05:46:36.882 2012,http://www.webmon-testing.itrs.co.uk/furniture/header_overlay.png,ELEMENT,,
step4#071,more_link_arrow_blue.png,OK,0.048 s,0.087 s,200,OK,0.41 kb,Thu Oct 18 05:46:36.882 2012,http://www.webmon-testing.itrs.co.uk/furniture/more_link_arrow_blue.png,ELEMENT,,
step4#072,large_arrow_bullet.png,OK,0.047 s,0.090 s,200,OK,0.81 kb,Thu Oct 18 05:46:36.882 2012,http://www.webmon-testing.itrs.co.uk/furniture/large_arrow_bullet.png,ELEMENT,,
step4#073,ITRS-0021.JPG,OK,0.106 s,0.115 s,200,OK,3.88 kb,Thu Oct 18 05:46:36.883 2012,http://www.webmon-testing.itrs.co.uk/uploads/assets/widget-images/ITRS-0021.JPG,ELEMENT,,
step4#074,sidebar_subhero_circles_orange_bottom.png,OK,0.047 s,0.088 s,200,OK,1.85 kb,Thu Oct 18 05:46:36.883 2012,http://www.webmon-testing.itrs.co.uk/furniture/sidebar_subhero_circles_orange_bottom.png,ELEMENT,,
